IBVStatusID,DateCreated
52619,2025-12-04 10:07:48.447
52622,2025-12-04 08:53:14.770
52627,2025-12-04 08:53:12.323
52628,2025-12-04 13:59:14.060
52629,2025-12-04 10:07:51.533
52633,2025-12-04 08:53:28.777
52639,2025-12-04 08:53:44.183
52641,2025-12-04 10:09:20.143
52648,2025-12-04 10:08:28.017
52652,2025-12-04 09:05:06.007
52654,2025-12-04 09:06:10.260
52656,2025-12-04 11:19:46.237
52658,2025-12-05 08:23:16.173
52659,2025-12-04 11:19:49.370
52660,2025-12-04 10:18:39.590
52666,2025-12-04 09:06:43.000
52672,2025-12-05 08:00:55.113
52684,2025-12-04 09:06:31.773
52688,2025-12-09 07:33:51.657
52707,2025-12-04 09:04:47.790
52708,2025-12-04 08:54:10.757
52715,2025-12-05 15:20:40.670
52718,2025-12-04 08:54:08.003
52719,2025-12-04 09:08:15.800
52720,2025-12-04 08:53:58.107
52725,2025-12-04 10:47:50.297
52731,2025-12-04 10:08:52.623
52741,2025-12-05 08:01:18.983
52754,2025-12-04 14:14:20.967
52758,2025-12-05 08:23:23.273
52767,2025-12-05 08:23:26.620
52778,2025-12-05 07:51:30.190
52784,2025-12-04 09:06:45.473
52786,2025-12-04 13:58:40.167
52794,2025-12-04 10:20:26.173
52800,2025-12-04 09:04:19.967
52807,2025-12-04 10:23:59.243
52809,2025-12-05 07:36:40.227
52822,2025-12-04 08:54:19.563
52823,2025-12-04 13:46:15.413
52832,2025-09-25 16:58:38.053
52854,2025-09-25 11:55:04.920
52861,2025-12-05 08:23:33.603
52862,2025-12-04 09:05:43.990
52865,2025-12-04 09:04:24.107
52887,2025-12-04 14:11:44.690
52888,2025-12-04 09:04:34.207
52891,2025-12-04 09:04:37.690
52893,2025-12-04 10:12:24.380
52917,2025-12-04 09:05:17.290
52919,2025-12-04 09:05:52.157
52924,2025-12-04 14:11:42.080
52940,2025-12-05 06:17:00.873
52954,2025-12-04 09:04:59.800
52969,2025-12-04 10:09:45.017
52987,2025-12-04 09:07:29.703
52989,2025-12-04 11:50:25.440
52998,2025-12-05 07:05:00.100
53011,2025-12-04 10:38:05.567
53025,2025-12-04 10:45:33.697
53038,2025-12-04 13:57:54.240
53053,2025-12-05 08:23:43.063
53064,2025-12-04 09:05:57.970
53065,2025-12-04 10:09:56.443
53069,2025-12-05 06:12:17.210
53075,2025-12-04 09:06:24.703
53076,2025-12-04 09:05:50.060
53079,2025-12-04 14:11:16.247
53080,2025-12-04 10:12:31.037
53092,2025-12-04 09:07:34.360
53095,2025-12-05 07:13:32.043
53096,2025-12-04 09:06:18.573
53099,2025-12-04 09:07:01.897
53103,2025-12-04 09:05:45.727
53109,2025-12-04 10:13:02.653
53115,2025-12-04 11:20:33.493
53118,2025-12-04 11:20:27.547
53119,2025-12-04 09:06:00.710
53120,2025-12-04 10:14:01.690
53129,2025-12-04 10:16:12.770
53137,2025-12-04 10:13:11.860
53138,2025-12-04 09:06:04.320
53141,2025-12-04 09:06:07.290
53142,2025-12-04 09:06:12.477
53143,2025-12-04 10:14:52.617
53144,2025-12-04 11:31:44.013
53147,2025-12-04 11:31:41.620
53157,2025-12-04 09:07:47.263
53158,2025-12-04 09:06:30.227
53167,2025-12-04 09:07:22.480
53175,2025-12-04 09:08:10.593
53178,2025-12-04 10:14:13.733
53186,2025-12-04 10:11:34.690
53188,2025-12-04 09:06:33.670
53191,2025-12-04 10:09:38.847
53199,2025-10-15 12:22:16.673
53200,2025-12-05 07:01:12.227
53203,2025-12-04 09:08:46.270
53206,2025-12-04 10:15:01.857
53217,2025-12-04 09:06:55.530
53219,2025-12-04 09:08:17.873
53221,2025-12-04 09:08:42.070
53224,2025-12-04 09:07:39.207
53226,2025-12-04 09:06:38.210
53228,2025-12-04 09:08:23.363
53235,2025-12-04 09:07:13.060
53242,2025-12-04 09:07:10.337
53248,2025-12-07 13:19:52.577
53252,2025-12-04 09:07:05.307
53255,2025-12-04 09:07:08.160
53256,2025-12-04 10:29:28.797
53263,2025-12-05 07:38:13.167
53264,2025-12-04 09:07:32.150
53277,2025-12-04 10:08:21.937
53279,2025-12-04 09:08:55.517
53283,2025-12-04 09:09:11.950
53295,2025-12-04 09:09:02.217
53313,2025-12-04 09:07:15.970
53317,2025-12-04 10:18:22.680
53318,2025-12-04 09:07:49.170
53324,2025-12-04 10:18:47.390
53341,2025-12-04 09:08:39.423
53343,2025-12-05 07:25:35.427
53344,2025-12-04 09:06:53.463
53349,2025-12-04 09:06:50.983
53365,2025-12-04 10:14:25.557
53372,2025-12-04 09:06:40.293
53381,2025-12-04 10:15:09.727
53383,2025-12-04 09:06:58.857
53384,2025-12-04 09:07:25.870
53399,2025-12-04 10:09:05.367
53406,2025-12-04 09:07:20.360
53409,2025-12-04 09:07:52.540
53411,2025-12-05 08:23:51.673
53413,2025-12-04 09:07:42.757
53414,2025-12-04 08:03:09.980
53417,2025-12-04 09:08:35.080
53418,2025-12-04 10:15:16.937
53420,2025-12-04 09:08:20.207
53423,2025-12-04 09:08:05.133
53424,2025-12-04 10:21:18.163
53425,2025-12-04 09:07:36.710
53431,2025-12-04 09:08:30.043
53432,2025-12-05 07:31:54.297
53436,2025-12-04 10:19:14.083
53449,2025-12-04 14:25:36.123
53456,2025-12-04 10:20:36.053
53460,2025-12-04 09:08:01.797
53462,2025-12-04 09:08:48.807
53463,2025-12-04 09:08:32.007
53464,2025-12-04 09:08:07.207
53466,2025-12-04 09:08:51.360
53492,2025-12-04 10:27:19.210
53494,2025-12-04 10:27:16.690
53504,2025-12-04 09:08:58.707
53505,2025-12-05 08:23:58.807
53509,2025-12-04 09:08:37.417
53513,2025-12-04 10:13:30.010
53514,2025-12-04 09:09:13.970
53525,2025-12-05 08:24:00.860
53528,2025-12-05 03:40:14.163
53540,2025-12-05 06:14:24.980
53543,2025-12-04 14:22:05.657
53547,2025-12-04 10:07:53.600
53548,2025-12-04 09:09:16.243
53556,2025-12-04 10:08:39.983
53558,2025-12-04 10:08:44.880
53559,2025-12-03 10:27:43.247
53561,2025-12-04 10:08:00.840
53563,2025-12-04 10:07:57.883
53566,2025-12-04 10:08:16.487
53577,2025-12-05 08:24:05.407
53579,2025-12-04 10:11:56.850
53581,2025-12-04 10:08:08.227
53586,2025-12-04 10:08:10.690
53587,2025-12-04 10:10:37.320
53590,2025-12-05 06:52:22.743
53597,2025-12-04 10:08:25.700
53601,2025-11-13 16:03:12.053
53602,2025-12-04 10:10:02.453
53612,2025-12-04 10:08:30.590
53613,2025-12-04 08:08:09.200
53617,2025-12-04 10:08:34.743
53618,2025-12-04 10:09:08.137
53624,2025-12-04 10:10:31.760
53627,2025-12-04 10:09:00.127
53630,2025-12-04 10:10:21.710
53631,2025-12-05 07:51:41.653
53636,2025-12-04 10:09:15.450
53641,2025-12-04 10:09:09.963
53646,2025-12-04 10:09:12.947
53657,2025-12-05 08:24:08.657
53663,2025-12-04 10:09:47.570
53667,2025-12-04 10:09:29.693
53674,2025-12-04 10:09:34.453
53678,2025-12-04 10:15:40.273
53683,2025-12-04 10:40:41.117
53687,2025-12-04 10:09:54.090
53691,2025-12-04 10:20:04.903
53693,2025-12-04 10:12:02.640
53695,2025-12-04 10:13:15.850
53702,2025-12-04 10:11:04.760
53707,2025-12-04 10:10:05.060
53725,2025-12-04 10:10:10.770
53730,2025-12-04 10:10:16.127
53732,2025-12-04 10:10:55.123
53734,2025-12-05 07:51:08.860
53735,2025-12-04 11:45:59.917
53736,2025-12-04 10:11:50.367
53737,2025-12-04 10:12:27.377
53741,2025-12-04 10:10:49.830
53742,2025-12-04 10:15:58.743
53744,2025-12-04 10:11:40.230
53746,2025-12-05 08:24:10.730
53753,2025-12-04 10:11:32.380
53757,2025-12-05 08:24:13.690
53759,2025-10-15 14:10:40.970
53765,2025-12-04 10:10:58.950
53773,2025-12-04 10:10:19.170
53777,2025-12-04 10:11:46.007
53785,2025-12-04 10:13:24.223
53787,2025-12-04 11:23:36.350
53789,2025-12-04 10:11:52.490
53791,2025-12-05 05:58:47.600
53798,2025-12-04 10:11:25.853
53804,2025-12-04 10:12:06.820
53807,2025-12-04 10:11:58.613
53815,2025-12-04 10:17:32.500
53835,2025-12-04 10:10:47.587
53852,2025-12-07 13:15:10.300
53857,2025-12-04 10:11:10.560
53860,2025-12-04 14:27:12.987
53869,2025-12-04 10:10:52.380
53873,2025-12-04 10:15:19.060
53876,2025-12-04 10:12:33.460
53879,2025-12-04 10:15:24.227
53884,2025-12-04 10:11:02.910
53887,2025-12-04 10:16:23.560
53901,2025-12-04 10:12:45.810
53902,2025-12-04 10:11:08.203
53907,2025-12-04 10:11:06.753
53912,2025-12-04 10:11:48.323
53916,2025-12-04 10:11:18.683
53919,2025-12-04 10:11:11.850
53920,2025-12-04 10:13:09.200
53921,2025-12-04 10:11:21.463
53926,2025-12-05 07:50:54.290
53937,2025-12-04 10:11:30.223
53955,2025-12-04 10:13:13.480
53975,2025-12-04 10:18:01.820
53976,2025-12-04 10:12:40.513
53979,2025-12-04 10:12:51.683
53989,2025-12-04 14:24:43.970
53991,2025-12-04 13:59:10.070
53994,2025-12-04 11:28:27.553
53997,2025-12-04 10:12:04.500
54002,2025-12-04 14:29:12.780
54003,2025-12-04 10:12:13.350
54006,2025-12-04 10:12:44.107
54014,2025-12-05 06:40:37.590
54019,2025-12-04 10:15:13.627
54020,2025-12-04 10:12:17.000
54021,2025-12-04 10:12:19.543
54023,2025-12-04 10:12:09.653
54024,2025-12-04 10:12:21.980
54041,2025-12-04 08:10:38.503
54060,2025-12-05 07:43:05.617
54063,2025-12-04 11:30:24.963
54064,2025-12-04 10:13:31.997
54069,2025-12-05 08:24:24.863
54075,2025-12-04 11:31:06.883
54080,2025-12-04 11:31:05.033
54082,2025-12-04 10:12:49.063
54086,2025-12-04 10:12:59.050
54094,2025-12-04 10:13:05.080
54098,2025-12-04 10:13:18.480
54101,2025-12-04 10:45:14.240
54110,2025-12-04 10:26:48.757
54111,2025-12-04 10:13:34.677
54113,2025-12-04 10:13:27.730
54117,2025-12-04 14:00:07.790
54123,2025-12-04 10:14:53.900
54127,2025-12-04 10:16:36.557
54131,2025-12-04 10:13:48.637
54132,2025-12-04 10:13:54.880
54136,2025-12-04 10:13:44.850
54140,2025-12-04 10:13:52.650
54143,2025-12-04 10:15:46.633
54146,2025-12-04 10:17:07.390
54164,2025-12-04 10:13:58.987
54166,2025-12-04 10:14:04.113
54167,2025-12-04 10:15:00.077
54168,2025-12-04 10:14:27.587
54176,2025-12-04 10:14:11.070
54179,2025-12-04 10:14:40.410
54182,2025-12-04 10:14:35.227
54189,2025-12-04 10:14:22.923
54192,2025-12-05 08:01:56.203
54193,2025-12-04 10:14:46.583
54197,2025-12-04 10:15:26.363
54198,2025-12-04 10:17:03.803
54206,2025-12-04 10:14:30.400
54227,2025-12-04 10:26:54.007
54231,2025-12-05 06:56:31.013
54254,2025-12-04 10:14:37.740
54262,2025-12-04 10:14:44.190
54292,2025-12-05 10:54:47.650
54294,2025-12-04 10:14:57.243
54302,2025-12-04 10:27:55.417
54313,2025-12-09 17:39:34.197
54315,2025-12-04 11:37:42.020
54329,2025-12-04 10:15:07.710
54330,2025-12-05 03:53:25.143
54332,2025-10-01 17:39:39.250
54334,2025-12-04 11:35:39.413
54336,2025-12-04 10:16:44.443
54340,2025-12-04 10:15:29.250
54341,2025-12-04 10:15:30.913
54342,2025-12-04 10:15:44.937
54344,2025-12-04 10:16:01.210
54345,2025-12-04 10:17:11.253
54347,2025-12-04 10:17:44.560
54350,2025-12-04 10:24:12.420
54354,2025-09-29 11:51:37.907
54355,2025-12-04 10:16:41.600
54356,2025-12-05 06:19:40.303
54374,2025-12-04 10:21:12.847
54379,2025-12-04 10:16:05.760
54393,2025-12-04 10:16:46.580
54395,2025-12-04 11:29:14.553
54397,2025-12-04 10:24:46.943
54403,2025-12-04 10:16:48.950
54418,2025-12-04 10:22:51.790
54423,2025-12-04 10:16:52.273
54424,2025-12-04 10:17:51.877
54433,2025-12-04 10:17:46.200
54434,2025-12-04 10:16:59.010
54444,2025-12-04 10:17:27.360
54447,2025-12-08 16:20:36.243
54451,2025-12-04 10:19:28.733
54462,2025-12-04 10:18:39.450
54471,2025-12-04 10:17:22.287
54476,2025-12-04 10:17:38.210
54479,2025-12-04 14:23:20.253
54481,2025-12-04 10:16:31.613
54492,2025-12-04 10:16:17.930
54496,2025-12-04 10:19:03.777
54500,2025-12-03 19:16:41.867
54506,2025-12-04 10:17:29.863
54515,2025-12-04 10:17:17.160
54519,2025-12-04 10:16:07.587
54520,2025-12-04 11:39:38.850
54522,2025-12-04 10:17:19.777
54525,2025-12-04 10:16:26.583
54528,2025-12-04 10:16:10.390
54529,2025-12-04 10:25:24.310
54530,2025-12-04 10:16:20.617
54547,2025-12-05 08:24:37.630
54566,2025-12-04 10:18:36.470
54567,2025-12-05 07:51:06.463
54568,2025-12-04 10:17:15.653
54584,2025-12-04 10:17:26.057
54586,2025-12-04 08:07:58.937
54595,2025-12-04 10:17:34.687
54600,2025-12-04 10:18:09.590
54606,2025-12-04 10:18:50.383
54610,2025-12-05 06:06:18.410
54617,2025-12-04 10:17:42.580
54618,2025-12-04 10:22:13.153
54621,2025-12-04 14:24:33.587
54622,2025-12-04 10:17:55.413
54628,2025-12-04 10:19:36.590
54630,2025-12-04 10:17:48.627
54636,2025-12-04 10:18:07.547
54642,2025-12-04 10:17:58.187
54644,2025-12-04 10:18:05.600
54646,2025-12-04 10:19:11.240
54651,2025-12-04 10:18:10.937
54655,2025-12-04 10:18:12.417
54681,2025-12-04 10:18:14.117
54692,2025-12-08 06:59:41.987
54695,2025-12-04 10:21:02.080
54696,2025-12-05 08:24:45.200
54699,2025-12-04 10:18:18.470
54718,2025-12-04 10:18:57.690
54721,2025-12-04 10:18:20.863
54732,2025-12-04 10:18:28.530
54738,2025-12-04 10:19:33.473
54741,2025-12-04 10:18:42.593
54744,2025-12-04 10:18:53.257
54750,2025-12-05 05:58:56.343
54754,2025-12-04 10:19:01.083
54762,2025-12-04 10:31:08.817
54781,2025-12-04 10:22:21.230
54792,2025-12-04 10:19:16.627
54797,2025-12-04 10:19:26.023
54800,2025-12-04 10:19:19.640
54801,2025-12-04 10:19:21.577
54804,2025-12-05 06:15:47.103
54809,2025-12-04 11:29:05.160
54814,2025-12-04 10:29:05.080
54819,2025-12-04 10:19:30.810
54833,2025-12-04 10:19:48.393
54838,2025-12-04 10:23:02.000
54861,2025-12-04 10:19:43.233
54865,2025-12-04 14:04:36.833
54875,2025-12-04 10:19:46.140
54881,2025-12-04 10:19:41.250
54898,2025-12-04 10:19:56.620
54905,2025-12-04 10:20:14.573
54910,2025-12-04 14:16:56.950
54917,2025-12-05 07:57:44.927
54930,2025-12-04 10:22:30.890
54933,2025-12-04 10:20:44.060
54939,2025-12-04 10:20:10.483
54943,2025-12-04 10:20:17.760
54945,2025-12-05 08:24:47.050
54954,2025-12-04 10:30:10.757
54962,2025-12-05 07:51:20.497
54963,2025-12-04 10:25:40.940
54972,2025-12-04 10:20:41.207
54974,2025-10-21 11:43:48.987
54987,2025-12-04 10:20:48.760
54988,2025-12-05 08:24:48.677
54995,2025-12-04 10:20:38.320
54999,2025-10-21 13:02:54.217
55010,2025-12-04 10:21:05.473
55032,2025-12-04 14:26:03.887
55042,2025-12-04 10:20:50.887
55044,2025-12-05 06:56:44.330
55045,2025-12-05 08:24:51.417
55049,2025-12-04 10:24:04.783
55052,2025-12-04 10:24:01.930
55059,2025-12-04 10:21:00.273
55067,2025-12-04 10:35:31.127
55069,2025-12-04 10:35:26.020
55075,2025-12-04 10:21:07.907
55076,2025-12-04 11:32:34.720
55083,2025-12-04 08:10:17.847
55086,2025-12-04 10:21:15.233
55097,2025-12-05 08:24:53.080
55098,2025-12-04 10:21:22.440
55109,2025-12-04 10:21:35.067
55111,2025-12-05 06:19:46.840
55126,2025-12-04 10:21:26.327
55137,2025-12-04 10:24:21.140
55138,2025-12-04 10:21:37.600
55140,2025-12-04 10:28:31.390
55144,2025-12-04 10:39:54.623
55148,2025-12-04 10:26:30.100
55151,2025-12-05 08:24:58.577
55155,2025-12-04 10:21:45.023
55166,2025-10-21 09:22:13.523
55167,2025-12-04 11:48:12.363
55171,2025-12-05 08:25:00.840
55177,2025-12-05 08:25:03.940
55180,2025-12-04 10:22:17.080
55183,2025-12-04 10:21:57.130
55184,2025-12-04 10:22:00.030
55186,2025-12-04 10:22:22.700
55187,2025-12-04 14:13:03.270
55199,2025-12-04 10:22:42.787
55204,2025-12-04 10:22:22.820
55208,2025-12-04 10:22:25.703
55212,2025-12-04 10:22:29.277
55215,2025-12-04 10:26:22.743
55222,2025-12-04 13:54:29.760
55231,2025-12-04 10:22:59.227
55234,2025-12-05 07:54:43.727
55238,2025-12-04 10:22:40.367
55249,2025-12-04 10:22:46.987
55250,2025-12-04 10:26:13.337
55253,2025-12-04 10:40:59.097
55258,2025-12-04 10:22:54.357
55260,2025-12-04 10:22:55.977
55267,2025-12-04 10:24:49.000
55271,2025-12-04 10:23:07.217
55273,2025-12-04 10:23:04.700
55276,2025-12-04 10:25:10.963
55286,2025-12-04 10:28:52.963
55297,2025-12-05 06:06:13.960
55303,2025-12-04 10:25:21.627
55305,2025-12-04 10:24:53.327
55308,2025-12-04 10:24:43.243
55313,2025-12-04 10:23:37.570
55325,2025-12-04 10:25:13.880
55330,2025-12-04 10:23:30.010
55332,2025-12-04 10:23:12.437
55333,2025-12-04 10:23:20.200
55335,2025-12-04 10:23:25.750
55336,2025-12-04 11:08:43.223
55339,2025-12-04 10:23:14.797
55340,2025-12-05 08:25:06.203
55343,2025-12-07 09:48:09.067
55348,2025-12-04 10:23:22.557
55352,2025-12-05 06:58:27.680
55354,2025-12-04 10:24:14.990
55363,2025-12-04 10:23:40.173
55365,2025-12-04 10:23:34.580
55375,2025-12-04 11:35:54.187
55383,2025-12-04 10:23:44.387
55387,2025-12-04 10:23:53.540
55403,2025-12-04 10:24:07.300
55410,2025-12-04 11:16:44.250
55411,2025-12-04 10:24:19.020
55416,2025-12-04 10:24:40.700
55425,2025-12-04 10:24:26.623
55429,2025-12-04 10:24:30.997
55433,2025-12-04 10:24:33.867
55440,2025-12-05 08:25:14.567
55442,2025-12-04 10:24:51.170
55446,2025-12-05 07:47:58.157
55450,2025-12-04 13:48:45.830
55461,2025-12-04 10:26:46.330
55472,2025-12-09 16:49:29.047
55477,2025-12-04 10:24:56.063
55478,2025-12-04 10:25:09.040
55479,2025-12-04 10:24:59.527
55481,2025-12-04 10:25:01.233
55486,2025-12-04 10:25:05.990
55487,2025-11-19 21:29:37.330
55489,2025-12-04 10:26:59.540
55490,2025-12-04 10:40:23.423
55491,2025-12-04 10:25:44.917
55497,2025-12-04 10:27:59.410
55499,2025-12-04 14:12:41.400
55508,2025-12-04 10:34:23.460
55511,2025-12-04 10:27:29.223
55513,2025-12-04 10:36:59.753
55518,2025-12-04 10:34:46.953
55519,2025-12-04 10:34:56.137
55527,2025-12-04 10:25:52.463
55538,2025-12-04 10:26:10.980
55546,2025-12-05 07:50:23.283
55550,2025-12-04 10:27:50.253
55555,2025-12-04 10:26:41.763
55567,2025-12-04 10:26:01.877
55570,2025-12-04 13:47:48.570
55577,2025-12-05 06:30:45.970
55581,2025-12-04 10:35:17.863
55594,2025-12-04 10:34:06.810
55611,2025-12-04 10:26:15.063
55612,2025-12-04 10:25:32.287
55615,2025-12-05 08:25:20.863
55629,2025-12-05 08:25:23.343
55636,2025-12-04 10:26:04.430
55647,2025-12-04 11:08:14.833
55650,2025-12-04 11:08:12.880
55657,2025-12-04 10:27:06.703
55663,2025-12-04 10:32:14.820
55668,2025-12-04 10:37:29.340
55677,2025-12-04 08:01:49.440
55680,2025-12-04 10:36:23.717
55684,2025-12-04 10:25:27.157
55686,2025-12-04 10:29:46.137
55690,2025-12-04 10:25:29.730
55697,2025-12-04 10:37:12.350
55706,2025-12-04 10:27:09.327
55722,2025-12-04 10:25:47.123
55729,2025-12-04 10:30:07.707
55744,2025-12-09 16:36:56.383
55749,2025-12-04 10:26:56.733
55751,2025-12-04 10:28:33.893
55757,2025-12-04 10:25:58.033
55763,2025-12-04 10:25:59.827
55772,2025-12-04 10:26:06.377
55777,2025-12-04 10:26:08.343
55783,2025-12-04 10:27:04.457
55788,2025-12-04 10:27:45.023
55791,2025-12-04 10:26:27.460
55796,2025-12-04 11:20:54.270
55800,2025-12-04 10:38:01.373
55804,2025-12-05 08:25:25.403
55806,2025-12-04 10:26:24.860
55808,2025-12-04 10:28:03.137
55810,2025-12-05 07:29:19.880
55811,2025-12-04 10:26:32.167
55831,2025-12-04 10:29:01.750
55832,2025-12-04 10:29:33.110
55839,2025-12-04 10:31:25.190
55840,2025-12-04 10:30:36.670
55841,2025-12-04 10:29:42.837
55846,2025-12-04 10:26:51.753
55860,2025-12-04 13:55:25.260
55887,2025-12-04 10:27:13.763
55891,2025-12-04 10:27:53.030
55893,2025-12-04 10:31:30.283
55895,2025-12-04 10:29:53.380
55897,2025-12-04 10:29:40.463
55899,2025-12-05 06:42:09.557
55902,2025-12-04 10:29:59.640
55907,2025-12-04 10:27:11.500
55950,2025-12-04 10:47:43.533
55954,2025-12-04 10:35:49.227
55958,2025-12-04 10:48:12.823
55965,2025-12-04 10:27:34.583
55971,2025-12-04 10:30:22.117
55978,2025-12-04 10:39:25.187
55979,2025-12-04 10:28:19.423
55988,2025-12-04 10:28:55.023
55991,2025-12-04 08:05:22.503
56007,2025-12-05 08:25:32.020
56009,2025-12-04 10:27:57.500
56014,2025-12-04 10:30:38.993
56022,2025-12-04 10:29:49.080
56024,2025-12-04 10:28:48.087
56031,2025-12-04 10:29:10.267
56038,2025-12-04 10:31:27.763
56039,2025-12-04 10:32:38.573
56050,2025-12-05 08:05:02.900
56054,2025-12-04 10:29:12.650
56061,2025-12-04 10:27:32.267
56065,2025-12-04 10:28:57.310
56070,2025-12-09 14:50:45.923
56071,2025-12-04 10:28:08.730
56083,2025-12-04 10:27:37.690
56090,2025-12-04 10:30:24.353
56092,2025-12-04 10:30:29.403
56093,2025-12-04 10:29:57.400
56096,2025-12-04 10:28:59.533
56098,2025-12-04 10:30:27.143
56101,2025-12-04 11:15:06.030
56109,2025-12-04 10:30:02.627
56121,2025-12-04 10:38:03.123
56123,2025-12-04 10:28:21.667
56129,2025-12-04 10:28:17.457
56133,2025-12-04 10:30:50.087
56135,2025-12-04 10:31:32.753
56136,2025-12-05 08:25:37.253
56145,2025-12-04 10:38:52.150
56147,2025-12-04 10:29:37.830
56159,2025-12-04 10:30:05.243
56168,2025-12-02 13:11:40.613
56179,2025-12-05 08:25:37.330
56183,2025-12-04 10:27:26.077
56184,2025-12-04 10:27:23.160
56188,2025-12-05 05:58:20.300
56191,2025-12-04 10:29:16.753
56193,2025-12-04 10:28:05.910
56195,2025-12-04 10:33:38.803
56206,2025-12-04 10:28:15.660
56215,2025-12-04 10:28:45.287
56222,2025-12-04 10:29:15.240
56223,2025-12-04 10:31:02.207
56230,2025-12-04 10:28:42.077
56235,2025-12-04 10:39:10.947
56246,2025-12-04 10:40:41.200
56251,2025-12-04 10:39:22.830
56252,2025-12-04 10:30:34.287
56259,2025-12-04 10:39:35.373
56262,2025-12-05 06:17:59.140
56268,2025-12-04 10:29:26.033
56273,2025-12-05 08:25:47.963
56275,2025-12-04 10:30:47.760
56280,2025-12-04 10:40:43.673
56283,2025-12-04 10:46:47.477
56289,2025-12-04 11:20:40.567
56290,2025-12-04 10:31:04.697
56291,2025-12-04 10:30:59.580
56295,2025-12-04 10:30:44.243
56302,2025-12-05 06:17:26.413
56304,2025-12-04 10:30:54.987
56306,2025-12-04 10:30:41.947
56307,2025-12-04 10:31:07.277
56308,2025-12-04 10:52:17.727
56309,2025-12-04 10:31:53.377
56313,2025-12-04 10:30:52.510
56314,2025-12-04 10:32:49.110
56316,2025-12-05 08:25:50.287
56320,2025-12-05 07:32:51.973
56321,2025-12-04 10:34:11.303
56325,2025-12-05 08:25:50.410
56337,2025-12-04 10:32:01.950
56342,2025-12-05 08:25:52.623
56345,2025-12-05 08:25:56.160
56356,2025-12-05 07:38:28.810
56363,2025-12-04 10:31:50.810
56366,2025-12-04 10:39:29.247
56369,2025-12-04 10:49:16.320
56378,2025-12-04 10:31:16.560
56381,2025-12-04 10:31:37.463
56382,2025-12-04 10:49:14.400
56388,2025-12-04 10:32:22.230
56390,2025-12-04 10:40:31.410
56392,2025-12-04 10:33:41.040
56401,2025-12-04 10:34:41.513
56413,2025-12-04 10:31:44.487
56414,2025-12-04 10:31:39.820
56416,2025-12-04 10:31:42.150
56418,2025-12-04 10:32:27.307
56419,2025-12-04 10:31:45.977
56423,2025-12-04 10:31:48.373
56424,2025-12-04 10:32:06.310
56426,2025-12-04 10:31:59.367
56430,2025-12-04 10:33:03.770
56432,2025-12-04 10:32:04.173
56437,2025-12-04 10:35:01.430
56440,2025-12-04 10:32:23.950
56441,2025-12-04 10:32:58.360
56442,2025-12-04 10:34:52.913
56443,2025-12-04 10:32:09.060
56444,2025-12-04 10:32:11.080
56448,2025-12-05 08:26:07.013
56451,2025-12-04 10:32:17.733
56452,2025-12-04 10:33:31.260
56456,2025-12-04 11:08:51.703
56462,2025-12-04 10:32:35.260
56466,2025-12-04 10:39:57.103
56470,2025-12-04 10:32:43.170
56474,2025-12-04 10:32:41.313
56481,2025-12-04 10:33:10.910
56485,2025-12-04 10:32:54.510
56491,2025-12-04 10:33:43.680
56493,2025-12-04 10:33:23.910
56498,2025-12-04 11:10:51.330
56504,2025-12-04 10:35:23.463
56507,2025-12-05 06:12:38.560
56513,2025-12-04 10:33:07.527
56515,2025-12-04 10:33:55.393
56517,2025-12-04 10:33:18.917
56519,2025-12-04 10:34:17.393
56520,2025-12-08 15:05:51.137
56521,2025-12-04 10:33:28.563
56525,2025-12-05 08:04:26.537
56533,2025-12-04 10:33:33.527
56534,2025-12-04 10:33:57.877
56547,2025-12-04 10:34:13.170
56550,2025-12-04 10:33:47.167
56551,2025-12-04 10:34:27.513
56552,2025-12-04 10:34:58.280
56553,2025-12-04 10:33:52.107
56555,2025-12-04 14:23:33.887
56564,2025-12-04 10:35:11.940
56565,2025-12-05 08:26:14.720
56567,2025-12-04 10:40:53.667
56577,2025-12-04 10:34:30.037
56596,2025-12-05 07:32:22.680
56602,2025-12-04 10:36:32.143
56620,2025-12-05 08:26:19.867
56633,2025-12-05 05:55:44.133
56634,2025-12-04 10:34:36.310
56636,2025-12-04 10:35:06.063
56654,2025-12-04 10:34:32.690
56656,2025-12-04 13:59:26.560
56657,2025-12-04 10:34:41.603
56659,2025-12-04 10:34:50.547
56661,2025-12-04 10:34:38.817
56664,2025-12-04 10:36:03.683
56665,2025-12-04 10:35:13.537
56668,2025-12-04 10:35:51.727
56675,2025-12-04 10:35:28.263
56676,2025-12-04 10:36:00.053
56679,2025-12-04 10:36:34.797
56685,2025-12-04 10:36:09.340
56688,2025-12-04 10:35:57.077
56696,2025-10-28 11:33:05.883
56700,2025-12-04 10:39:31.580
56728,2025-12-04 10:36:13.380
56744,2025-12-04 10:35:33.870
56749,2025-12-08 13:36:16.270
56751,2025-12-04 10:35:44.103
56754,2025-12-04 10:35:39.150
56755,2025-12-04 10:35:41.937
56762,2025-12-04 10:35:47.293
56763,2025-12-04 10:36:43.523
56765,2025-12-04 10:35:54.813
56766,2025-12-04 10:36:21.120
56768,2025-12-04 14:18:47.580
56769,2025-10-09 10:36:54.237
56770,2025-12-04 10:36:45.990
56771,2025-12-04 10:36:39.267
56773,2025-12-04 10:36:06.603
56777,2025-12-04 10:36:15.557
56784,2025-12-04 10:36:18.397
56795,2025-09-25 15:52:56.100
56798,2025-09-29 14:10:13.370
56803,2025-12-04 10:46:46.123
